manufacturers_id	color_name	color_image_url	color_category
12	Natural 	http://mullican.s3.amazonaws.com/images/Exotics-Tigerwood-Natural.jpg	Mannington Custom
15	Natural 	http://mullican.s3.amazonaws.com/images/Ridgecrest Red Oak Natural.jpg	Mannington Custom
15	Natural 	http://mullican.s3.amazonaws.com/images/Ridgecrest White Oak Natural.jpg	Mannington Custom
15	Caramel 	http://mullican.s3.amazonaws.com/images/Ridgecrest-Oak-Caramel.jpg	Mannington Custom
15	Gunstock 	http://mullican.s3.amazonaws.com/images/Ridgecrest-Oak-Gunstock.jpg	Mannington Custom
15	Brandywine 	http://mullican.s3.amazonaws.com/images/Ridgecrest Oak Brandywine.jpg	Mannington Custom
15	Bridle 	http://mullican.s3.amazonaws.com/images/Ridgecrest Oak Bridle.jpg 	Mannington Custom
15	Saddle 	http://mullican.s3.amazonaws.com/images/Ridgecrest Oak Saddle.jpg	Mannington Custom
15	Natural 	http://mullican.s3.amazonaws.com/images/Ridgecrest-Maple-Natural.jpg	Mannington Custom
15	Caramel 	http://mullican.s3.amazonaws.com/images/Ridgecrest-Maple-Caramel.jpg	Mannington Custom
15	Cappuccino	http://mullican.s3.amazonaws.com/images/Ridgecrest Maple Cappuccino.jpg	Mannington Custom
15	Natural 	http://mullican.s3.amazonaws.com/images/Ridgecrest-Hickory-Natural.jpg	Mannington Custom
15	Saddle 	http://mullican.s3.amazonaws.com/images/Ridgecrest-Hickory-Saddle.jpg	Mannington Custom
15	Colonial 	http://mullican.s3.amazonaws.com/images/Ridgecrest Walnut Colonial.jpg	Mannington Custom
15	Natural 	http://mullican.s3.amazonaws.com/images/Ridgecrest Walnut Natural.jpg	Mannington Custom
15	Natural 	http://mullican.s3.amazonaws.com/images/Ridgecrest-Cherry-Natural.jpg	Mannington Custom
15	Natural 	http://mullican.s3.amazonaws.com/images/Ridgecrest-Teak-Natural.jpg	Mannington Custom
15	Natural 	http://mullican.s3.amazonaws.com/images/Ridgecrest Merbau Natural.jpg	Mannington Custom
15	Natural 	http://mullican.s3.amazonaws.com/images/Ridgecrest Sumatra Rosewood Natural.jpg	Mannington Custom
16	Natural 	http://mullican.s3.amazonaws.com/images/Meadowbrooke-Brazilian-Cherry.jpg	Mannington Custom
16	Natural 	http://mullican.s3.amazonaws.com/images/Meadowbrooke-Tigerwood.jpg	Mannington Custom
16	Natural 	http://mullican.s3.amazonaws.com/images/Meadowbrooke-Mahogany-Santos.jpg	Mannington Custom
16	Natural 	http://mullican.s3.amazonaws.com/images/MEADOWBROOKEAMENDOIMNATURAL.jpg	Mannington Custom
