manufacturers_id	style_name
1	Strip 
1	Plank
2	Plank
2	Strip 
3	Plank
4	Plank
5	Plank
6	Plank
7	Strip 
7	Plank
8	Strip 
8	Plank
9	Strip 
9	Plank
10	Plank
11	Plank
12	Plank
13	Plank
14	Plank
15	Plank
16	Plank
17	Plank
18	Plank
19	Plank
