manufacturers_id	style_name
1	3/8 inch
2	3/8 inch
3	1/2 inch
4	1/2 inch
5	5/8 inch
6	3/4 inch
7	5/8 inch
8	1/2 inch
9	1/2 inch
10	3/4 inch
11	1/2 inch into 5/8 inch
