manufacturers_id	shape_image_url	height	width	shape_name
108	http://s7d5.scene7.com/is/image/Karastan/2120_505	110.0	156.0	Rectangle
108	http://s7d5.scene7.com/is/image/Karastan/2120_505ROUND	59.0	0.0	Round
108	http://s7d5.scene7.com/is/image/Karastan/2120_505ROUND	94.0	0.0	Round
108	http://s7d5.scene7.com/is/image/Karastan/2120R_00505	30.0	0.0	Continuous Runner
109	http://s7d5.scene7.com/is/image/Karastan/2120_513	30.0	48.0	Rectangle
109	http://s7d5.scene7.com/is/image/Karastan/2120_513	33.0	60.0	Rectangle
109	http://s7d5.scene7.com/is/image/Karastan/2120_513	44.0	60.0	Rectangle
109	http://s7d5.scene7.com/is/image/Karastan/2120_513	67.0	95.0	Rectangle
109	http://s7d5.scene7.com/is/image/Karastan/2120_513	96.0	125.0	Rectangle
109	http://s7d5.scene7.com/is/image/Karastan/2120_513	102.0	138.0	Rectangle
